param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
3,-0.017665918320952257,-22.785035742359774,-3.791285812144237,8.689733145986787e-6,josef-fruehwald_speaker,0-0-127-3,group_0,iy,8430.76923076923,1,4,various,0,0.07000000000000028,in,ways,R,@,R,@,internal
4,-0.2170364533269856,-8.057391843933816,0.18897820123308798,8.689733145986787e-6,josef-fruehwald_speaker,0-0-127-3,group_0,iy,8430.76923076923,1,4,various,0,0.07000000000000028,in,ways,R,@,R,@,internal
0,233.12359777345026,1446.850322600505,2174.4524058280863,0.00006245154366205436,josef-fruehwald_speaker,0-0-145-2,group_0,iy,6861.538461538462,1,4,greeks,1,0.07000000000000028,"",used,R,K,R,K,internal
1,16.220840304201868,-22.902726694000116,-22.34917042559235,0.00006245154366205436,josef-fruehwald_speaker,0-0-145-2,group_0,iy,6861.538461538462,1,4,greeks,1,0.07000000000000028,"",used,R,K,R,K,internal
2,4.073467328114984,-6.5457597348982794,-32.73197636969739,0.00006245154366205436,josef-fruehwald_speaker,0-0-145-2,group_0,iy,6861.538461538462,1,4,greeks,1,0.07000000000000028,"",used,R,K,R,K,internal
3,2.379723872644837,-10.259925789883908,9.1004216532283,0.00006245154366205436,josef-fruehwald_speaker,0-0-145-2,group_0,iy,6861.538461538462,1,4,greeks,1,0.07000000000000028,"",used,R,K,R,K,internal
4,0.7715163305257128,-0.4587847662075675,13.662336875053471,0.00006245154366205436,josef-fruehwald_speaker,0-0-145-2,group_0,iy,6861.538461538462,1,4,greeks,1,0.07000000000000028,"",used,R,K,R,K,internal
0,253.9540149343943,1499.0977076573784,2066.999803343254,0.00009073216856650683,josef-fruehwald_speaker,0-0-246-2,group_0,iy,6861.538461538462,1,4,ideas,1,0.060000000000002274,complicated,about,D,@,D,@,internal
1,-3.1707941629580914,-1.846020655539961,28.70496703782303,0.00009073216856650683,josef-fruehwald_speaker,0-0-246-2,group_0,iy,6861.538461538462,1,4,ideas,1,0.060000000000002274,complicated,about,D,@,D,@,internal
2,-0.014392500040774373,0.122595180580997,-15.138860827683258,0.00009073216856650683,josef-fruehwald_speaker,0-0-246-2,group_0,iy,6861.538461538462,1,4,ideas,1,0.060000000000002274,complicated,about,D,@,D,@,internal
3,-1.420122893627963,1.1436273477403294,12.035239432662106,0.00009073216856650683,josef-fruehwald_speaker,0-0-246-2,group_0,iy,6861.538461538462,1,4,ideas,1,0.060000000000002274,complicated,about,D,@,D,@,internal
4,-0.8536894001052607,1.1386769330125444,9.409595065735608,0.00009073216856650683,josef-fruehwald_speaker,0-0-246-2,group_0,iy,6861.538461538462,1,4,ideas,1,0.060000000000002274,complicated,about,D,@,D,@,internal
0,217.96271633449962,1410.9982418125442,1650.3444214554515,7.365622901790367e-6,josef-fruehwald_speaker,0-0-283-4,group_0,iy,6861.538461538462,1,4,increase,1,0.06999999999999318,drops,"",R,S,R,S,internal
1,2.793884986387256,-16.40321291763676,-12.027796195653101,7.365622901790367e-6,josef-fruehwald_speaker,0-0-283-4,group_0,iy,6861.538461538462,1,4,increase,1,0.06999999999999318,drops,"",R,S,R,S,internal
2,0.3276023794493093,-8.622826021242362,11.93834628765492,7.365622901790367e-6,josef-fruehwald_speaker,0-0-283-4,group_0,iy,6861.538461538462,1,4,increase,1,0.06999999999999318,drops,"",R,S,R,S,internal
3,-0.08916366325378072,-3.5194400505958368,1.7440837144831638,7.365622901790367e-6,josef-fruehwald_speaker,0-0-283-4,group_0,iy,6861.538461538462,1,4,increase,1,0.06999999999999318,drops,"",R,S,R,S,internal
4,-0.39796913493239283,-7.0681684667691025,-2.7674285033098327,7.365622901790367e-6,josef-fruehwald_speaker,0-0-283-4,group_0,iy,6861.538461538462,1,4,increase,1,0.06999999999999318,drops,"",R,S,R,S,internal
0,253.87900480378093,1543.1134044758667,1739.059088692675,0.0014310220114386936,josef-fruehwald_speaker,0-0-318-2,group_0,iy,6512.820512820513,1,4,green,1,0.11999999999999034,the,of,R,N,R,N,internal
1,4.825207388744883,-76.47485307071845,-27.068256401429135,0.0014310220114386936,josef-fruehwald_speaker,0-0-318-2,group_0,iy,6512.820512820513,1,4,green,1,0.11999999999999034,the,of,R,N,R,N,internal
2,1.569972412865784,-19.1809100401302,-7.925778312419611,0.0014310220114386936,josef-fruehwald_speaker,0-0-318-2,group_0,iy,6512.820512820513,1,4,green,1,0.11999999999999034,the,of,R,N,R,N,internal
3,0.490535132505185,2.2516160499201257,12.140273921122088,0.0014310220114386936,josef-fruehwald_speaker,0-0-318-2,group_0,iy,6512.820512820513,1,4,green,1,0.11999999999999034,the,of,R,N,R,N,internal
4,0.603691843844765,-8.138441006474894,12.213954826340936,0.0014310220114386936,josef-fruehwald_speaker,0-0-318-2,group_0,iy,6512.820512820513,1,4,green,1,0.11999999999999034,the,of,R,N,R,N,internal
0,367.92337581097837,1076.6955611534684,1511.739261592025,4.294982393693016e-6,josef-fruehwald_speaker,0-0-342-2,group_0,iy,5815.384615384615,1,4,green,1,0.060000000000002274,and,lights,R,N,R,N,internal
1,11.385895886664187,-7.861003453384773,-59.922569496399845,4.294982393693016e-6,josef-fruehwald_speaker,0-0-342-2,group_0,iy,5815.384615384615,1,4,green,1,0.060000000000002274,and,lights,R,N,R,N,internal
2,-6.790946759662773,-1.6195944792488763,0.4293516163029199,4.294982393693016e-6,josef-fruehwald_speaker,0-0-342-2,group_0,iy,5815.384615384615,1,4,green,1,0.060000000000002274,and,lights,R,N,R,N,internal
3,1.3418552551414673,-3.3012800949462786,-10.461262935221107,4.294982393693016e-6,josef-fruehwald_speaker,0-0-342-2,group_0,iy,5815.384615384615,1,4,green,1,0.060000000000002274,and,lights,R,N,R,N,internal
4,-1.3834405556359948,-2.0683788829149896,-1.8361100864584194,4.294982393693016e-6,josef-fruehwald_speaker,0-0-342-2,group_0,iy,5815.384615384615,1,4,green,1,0.060000000000002274,and,lights,R,N,R,N,internal
0,205.37794155244256,1453.1788752148793,1513.2920481584656,0.00029706049121843684,josef-fruehwald_speaker,0-0-373-2,group_0,iy,6861.538461538462,1,4,green,1,0.0800000000000125,no,or,R,N,R,N,internal
1,-7.00937100830385,-33.53656158489871,-29.66564267082101,0.00029706049121843684,josef-fruehwald_speaker,0-0-373-2,group_0,iy,6861.538461538462,1,4,green,1,0.0800000000000125,no,or,R,N,R,N,internal
2,-0.4903201789086977,-0.9505568423583378,-12.23843350373579,0.00029706049121843684,josef-fruehwald_speaker,0-0-373-2,group_0,iy,6861.538461538462,1,4,green,1,0.0800000000000125,no,or,R,N,R,N,internal
3,0.9236474677209562,-10.80648892850751,-26.419997121265343,0.00029706049121843684,josef-fruehwald_speaker,0-0-373-2,group_0,iy,6861.538461538462,1,4,green,1,0.0800000000000125,no,or,R,N,R,N,internal
4,0.30913880250769515,-0.5089676325678246,0.6446315447956699,0.00029706049121843684,josef-fruehwald_speaker,0-0-373-2,group_0,iy,6861.538461538462,1,4,green,1,0.0800000000000125,no,or,R,N,R,N,internal
0,383.07766807456994,854.9822418046977,1314.6950553210409,0.0007010650210773778,josef-fruehwald_speaker,0-0-38-0,group_0,uh,3897.4358974358975,1,4,of,1,0.08000000000000007,"",a,#,V,"",V,initial
1,-21.34546473882995,38.689563934551366,80.350863982505,0.0007010650210773778,josef-fruehwald_speaker,0-0-38-0,group_0,uh,3897.4358974358975,1,4,of,1,0.08000000000000007,"",a,#,V,"",V,initial
2,-10.209917143780551,19.87586351151957,44.2180567614822,0.0007010650210773778,josef-fruehwald_speaker,0-0-38-0,group_0,uh,3897.4358974358975,1,4,of,1,0.08000000000000007,"",a,#,V,"",V,initial
3,-11.710529718193202,26.457357964792717,15.424856583589555,0.0007010650210773778,josef-fruehwald_speaker,0-0-38-0,group_0,uh,3897.4358974358975,1,4,of,1,0.08000000000000007,"",a,#,V,"",V,initial
4,-8.493493768842908,13.006147254631124,44.190145580423554,0.0007010650210773778,josef-fruehwald_speaker,0-0-38-0,group_0,uh,3897.4358974358975,1,4,of,1,0.08000000000000007,"",a,#,V,"",V,initial
0,411.2820061424539,829.188319312819,2014.7166221673178,0.0010219694515036736,josef-fruehwald_speaker,0-0-50-2,group_0,uh,5466.666666666667,1,4,above,1,0.16000000000000014,high,"",B,V,B,V,internal
1,2.4090129663670417,-7.367853930384011,56.774255404577595,0.0010219694515036736,josef-fruehwald_speaker,0-0-50-2,group_0,uh,5466.666666666667,1,4,above,1,0.16000000000000014,high,"",B,V,B,V,internal
2,-10.826778622799068,-1.5768152122051937,-74.58690925155877,0.0010219694515036736,josef-fruehwald_speaker,0-0-50-2,group_0,uh,5466.666666666667,1,4,above,1,0.16000000000000014,high,"",B,V,B,V,internal
3,5.611873317151983,9.522090889523874,-5.072764637854595,0.0010219694515036736,josef-fruehwald_speaker,0-0-50-2,group_0,uh,5466.666666666667,1,4,above,1,0.16000000000000014,high,"",B,V,B,V,internal
4,-4.605394543492712,-7.1456138074540645,24.285415915970855,0.0010219694515036736,josef-fruehwald_speaker,0-0-50-2,group_0,uh,5466.666666666667,1,4,above,1,0.16000000000000014,high,"",B,V,B,V,internal
0,427.81481006964515,798.496652165596,1894.9633881669893,0.0008032328775888897,josef-fruehwald_speaker,0-0-75-1,group_0,uh,5466.666666666667,1,4,one,1,0.10000000000000142,at,end,W,N,W,N,internal
1,-6.023683298266732,-32.106010427215935,79.63769111837013,0.0008032328775888897,josef-fruehwald_speaker,0-0-75-1,group_0,uh,5466.666666666667,1,4,one,1,0.10000000000000142,at,end,W,N,W,N,internal
2,8.300676987370082,39.962271358240294,-29.458695216145852,0.0008032328775888897,josef-fruehwald_speaker,0-0-75-1,group_0,uh,5466.666666666667,1,4,one,1,0.10000000000000142,at,end,W,N,W,N,internal
3,3.3415370762009493,-22.862323536270214,-20.01411712580594,0.0008032328775888897,josef-fruehwald_speaker,0-0-75-1,group_0,uh,5466.666666666667,1,4,one,1,0.10000000000000142,at,end,W,N,W,N,internal
4,-0.8959271722451428,-14.308346485729379,-10.576026012532164,0.0008032328775888897,josef-fruehwald_speaker,0-0-75-1,group_0,uh,5466.666666666667,1,4,one,1,0.10000000000000142,at,end,W,N,W,N,internal
0,387.08308917733274,940.3415893215707,2036.8776792862216,0.000015349933077345876,josef-fruehwald_speaker,0-0-130-1,group_0,uh,6338.461538461539,1,4,some,1,0.060000000000002274,"",have,S,M,S,M,internal
1,-30.47006101273011,61.602359586212636,-0.8405960757629951,0.000015349933077345876,josef-fruehwald_speaker,0-0-130-1,group_0,uh,6338.461538461539,1,4,some,1,0.060000000000002274,"",have,S,M,S,M,internal
2,-18.12286318025731,-17.126385937520514,22.898178560962315,0.000015349933077345876,josef-fruehwald_speaker,0-0-130-1,group_0,uh,6338.461538461539,1,4,some,1,0.060000000000002274,"",have,S,M,S,M,internal
3,-0.3544218566530531,4.786067049984896,-5.40501336940584,0.000015349933077345876,josef-fruehwald_speaker,0-0-130-1,group_0,uh,6338.461538461539,1,4,some,1,0.060000000000002274,"",have,S,M,S,M,internal
4,-1.5210754177077195,1.1409701789054825,4.577568554906955,0.000015349933077345876,josef-fruehwald_speaker,0-0-130-1,group_0,uh,6338.461538461539,1,4,some,1,0.060000000000002274,"",have,S,M,S,M,internal
0,399.7011444219769,850.5151601867509,2233.1669617162743,0.002578758884021373,josef-fruehwald_speaker,0-0-212-0,group_0,uh,5989.74358974359,1,4,of,1,0.09000000000000341,"",the,#,V,"",V,initial
1,22.32776359928749,32.98509773452027,16.36165226183597,0.002578758884021373,josef-fruehwald_speaker,0-0-212-0,group_0,uh,5989.74358974359,1,4,of,1,0.09000000000000341,"",the,#,V,"",V,initial
2,-6.941601186851056,2.443659021717905,-3.9309378178450665,0.002578758884021373,josef-fruehwald_speaker,0-0-212-0,group_0,uh,5989.74358974359,1,4,of,1,0.09000000000000341,"",the,#,V,"",V,initial
3,-5.297369562319601,-2.500904454567902,14.078490761147997,0.002578758884021373,josef-fruehwald_speaker,0-0-212-0,group_0,uh,5989.74358974359,1,4,of,1,0.09000000000000341,"",the,#,V,"",V,initial
4,0.8311006835643461,1.0788788430846326,-11.747769668926617,0.002578758884021373,josef-fruehwald_speaker,0-0-212-0,group_0,uh,5989.74358974359,1,4,of,1,0.09000000000000341,"",the,#,V,"",V,initial
0,417.9573599669907,948.0910090681763,2140.6775017394557,0.00024376957037485554,josef-fruehwald_speaker,0-0-214-1,group_0,uh,5989.74358974359,1,4,sun's,1,0.10999999999999943,the,rays,S,N,S,N,internal
1,-19.697036771969625,-6.043636577246962,-68.9432172764464,0.00024376957037485554,josef-fruehwald_speaker,0-0-214-1,group_0,uh,5989.74358974359,1,4,sun's,1,0.10999999999999943,the,rays,S,N,S,N,internal
2,-7.840901850911534,3.8836645205677445,17.277809797975163,0.00024376957037485554,josef-fruehwald_speaker,0-0-214-1,group_0,uh,5989.74358974359,1,4,sun's,1,0.10999999999999943,the,rays,S,N,S,N,internal
3,-6.894197205766008,7.947420456496607,-6.994227483841995,0.00024376957037485554,josef-fruehwald_speaker,0-0-214-1,group_0,uh,5989.74358974359,1,4,sun's,1,0.10999999999999943,the,rays,S,N,S,N,internal
4,-2.331414784827316,1.181673800372041,13.208837212880002,0.00024376957037485554,josef-fruehwald_speaker,0-0-214-1,group_0,uh,5989.74358974359,1,4,sun's,1,0.10999999999999943,the,rays,S,N,S,N,internal
0,360.6992873164589,965.8914440533599,1727.4861376015624,0.0001446412183087404,josef-fruehwald_speaker,0-0-272-0,group_0,uh,5466.666666666667,1,4,of,1,0.07000000000000739,width,the,#,V,TH,V,initial
1,16.20657946390724,45.77468303097454,-9.372442946675259,0.0001446412183087404,josef-fruehwald_speaker,0-0-272-0,group_0,uh,5466.666666666667,1,4,of,1,0.07000000000000739,width,the,#,V,TH,V,initial
2,-0.5770107715425867,-3.145075166040683,-1.6833596575421301,0.0001446412183087404,josef-fruehwald_speaker,0-0-272-0,group_0,uh,5466.666666666667,1,4,of,1,0.07000000000000739,width,the,#,V,TH,V,initial
3,-2.6098384890470014,4.515424467328327,-2.016134650997492,0.0001446412183087404,josef-fruehwald_speaker,0-0-272-0,group_0,uh,5466.666666666667,1,4,of,1,0.07000000000000739,width,the,#,V,TH,V,initial
4,1.4489568837017492,3.8688873558695303,4.754988036907776,0.0001446412183087404,josef-fruehwald_speaker,0-0-272-0,group_0,uh,5466.666666666667,1,4,of,1,0.07000000000000739,width,the,#,V,TH,V,initial
0,388.33360828904046,925.638022656007,1636.1837513202909,0.0011859277506842201,josef-fruehwald_speaker,0-0-296-0,group_0,uh,4769.2307692307695,1,4,of,1,0.11000000000001364,"","",#,V,"",V,initial
1,0.6348302614556655,21.326165729138335,-0.09560948442444128,0.0011859277506842201,josef-fruehwald_speaker,0-0-296-0,group_0,uh,4769.2307692307695,1,4,of,1,0.11000000000001364,"","",#,V,"",V,initial
2,-24.162588885744928,-4.530263586041691,15.532975484370914,0.0011859277506842201,josef-fruehwald_speaker,0-0-296-0,group_0,uh,4769.2307692307695,1,4,of,1,0.11000000000001364,"","",#,V,"",V,initial
3,0.23329244801389126,2.832708205077365,-3.114275107521875,0.0011859277506842201,josef-fruehwald_speaker,0-0-296-0,group_0,uh,4769.2307692307695,1,4,of,1,0.11000000000001364,"","",#,V,"",V,initial
4,-4.752441563013315,-0.5175842926946013,-9.59272172739205,0.0011859277506842201,josef-fruehwald_speaker,0-0-296-0,group_0,uh,4769.2307692307695,1,4,of,1,0.11000000000001364,"","",#,V,"",V,initial
0,385.8918547723211,976.3718261498008,1694.67242573314,0.011633407341675088,josef-fruehwald_speaker,0-0-299-0,group_0,uh,4943.589743589744,1,4,of,1,0.15000000000000568,superposition,a,#,V,N,V,initial
1,7.10929000972279,77.1179129039291,-23.59775525935065,0.011633407341675088,josef-fruehwald_speaker,0-0-299-0,group_0,uh,4943.589743589744,1,4,of,1,0.15000000000000568,superposition,a,#,V,N,V,initial
2,-1.0601807237845131,8.332383638915704,-15.278585916363191,0.011633407341675088,josef-fruehwald_speaker,0-0-299-0,group_0,uh,4943.589743589744,1,4,of,1,0.15000000000000568,superposition,a,#,V,N,V,initial
3,5.941857323465612,8.631305273738798,22.36292731194066,0.011633407341675088,josef-fruehwald_speaker,0-0-299-0,group_0,uh,4943.589743589744,1,4,of,1,0.15000000000000568,superposition,a,#,V,N,V,initial
4,-12.587234535767807,-1.0851725544382194,-10.42439221994361,0.011633407341675088,josef-fruehwald_speaker,0-0-299-0,group_0,uh,4943.589743589744,1,4,of,1,0.15000000000000568,superposition,a,#,V,N,V,initial
0,418.0172799505555,960.4104133889434,1668.5526000759344,0.0024663363938668605,josef-fruehwald_speaker,0-0-301-1,group_0,uh,4769.2307692307695,1,4,number,1,0.06999999999999318,a,of,N,M,N,M,internal
1,-0.5020785304879785,73.44158204201588,-1.9752217658747073,0.0024663363938668605,josef-fruehwald_speaker,0-0-301-1,group_0,uh,4769.2307692307695,1,4,number,1,0.06999999999999318,a,of,N,M,N,M,internal
2,-3.523291616712596,5.298600021181692,56.50076616375176,0.0024663363938668605,josef-fruehwald_speaker,0-0-301-1,group_0,uh,4769.2307692307695,1,4,number,1,0.06999999999999318,a,of,N,M,N,M,internal
3,-6.347653149950522,2.6105395048666242,-30.6637478316198,0.0024663363938668605,josef-fruehwald_speaker,0-0-301-1,group_0,uh,4769.2307692307695,1,4,number,1,0.06999999999999318,a,of,N,M,N,M,internal
4,1.9051057486474838,1.977254976704379,4.425647993238166,0.0024663363938668605,josef-fruehwald_speaker,0-0-301-1,group_0,uh,4769.2307692307695,1,4,number,1,0.06999999999999318,a,of,N,M,N,M,internal
0,393.638887753831,947.5618923413452,1777.7327472282198,0.0013455601426734418,josef-fruehwald_speaker,0-0-319-0,group_0,uh,4943.589743589744,1,4,of,1,0.14000000000000057,green,the,#,V,N,V,initial
1,-7.524538456989815,80.9487678600374,-69.5442403853869,0.0013455601426734418,josef-fruehwald_speaker,0-0-319-0,group_0,uh,4943.589743589744,1,4,of,1,0.14000000000000057,green,the,#,V,N,V,initial
2,-11.886114929789473,1.44103001026159,21.604845763240096,0.0013455601426734418,josef-fruehwald_speaker,0-0-319-0,group_0,uh,4943.589743589744,1,4,of,1,0.14000000000000057,green,the,#,V,N,V,initial
3,3.9126894705854114,7.813308368141607,-7.250483954914425,0.0013455601426734418,josef-fruehwald_speaker,0-0-319-0,group_0,uh,4943.589743589744,1,4,of,1,0.14000000000000057,green,the,#,V,N,V,initial
4,-3.1573132560227175,-0.0388677295701476,1.3463474608943,0.0013455601426734418,josef-fruehwald_speaker,0-0-319-0,group_0,uh,4943.589743589744,1,4,of,1,0.14000000000000057,green,the,#,V,N,V,initial
0,427.64713735066107,829.4515241929652,1421.2808941110054,0.0007605787346408913,josef-fruehwald_speaker,0-0-359-2,group_0,uh,4769.2307692307695,1,4,one,1,0.10000000000000853,"","",W,N,W,N,internal
1,-12.020011582877945,-116.96182125546777,-57.46308877982479,0.0007605787346408913,josef-fruehwald_speaker,0-0-359-2,group_0,uh,4769.2307692307695,1,4,one,1,0.10000000000000853,"","",W,N,W,N,internal
2,-24.180718687324326,12.747853736839174,12.817393381696016,0.0007605787346408913,josef-fruehwald_speaker,0-0-359-2,group_0,uh,4769.2307692307695,1,4,one,1,0.10000000000000853,"","",W,N,W,N,internal
3,0.8619869735932302,-10.82753200227118,-6.832960163450525,0.0007605787346408913,josef-fruehwald_speaker,0-0-359-2,group_0,uh,4769.2307692307695,1,4,one,1,0.10000000000000853,"","",W,N,W,N,internal
4,-4.307918583489179,9.016796654101267,14.944364431249927,0.0007605787346408913,josef-fruehwald_speaker,0-0-359-2,group_0,uh,4769.2307692307695,1,4,one,1,0.10000000000000853,"","",W,N,W,N,internal
0,361.0157476050197,592.7346799524602,2139.7374576487414,0.001215341767108509,josef-fruehwald_speaker,0-0-40-1,group_0,oh,5466.666666666667,1,4,long,1,0.22000000000000064,a,"",L,NG,L,NG,internal
1,-10.723258471636258,-78.50941250950898,16.043745022702357,0.001215341767108509,josef-fruehwald_speaker,0-0-40-1,group_0,oh,5466.666666666667,1,4,long,1,0.22000000000000064,a,"",L,NG,L,NG,internal
2,-7.701388011153811,5.995762191966848,-4.304980443582368,0.001215341767108509,josef-fruehwald_speaker,0-0-40-1,group_0,oh,5466.666666666667,1,4,long,1,0.22000000000000064,a,"",L,NG,L,NG,internal
3,-1.881492693974312,-8.795774199432948,16.372146108925456,0.001215341767108509,josef-fruehwald_speaker,0-0-40-1,group_0,oh,5466.666666666667,1,4,long,1,0.22000000000000064,a,"",L,NG,L,NG,internal
4,-3.8194408496663486,-2.513398135911796,-14.328932600928166,0.001215341767108509,josef-fruehwald_speaker,0-0-40-1,group_0,oh,5466.666666666667,1,4,long,1,0.22000000000000064,a,"",L,NG,L,NG,internal
0,424.6088439045543,941.85478544691,1695.7711263932906,0.0026008454658070813,josef-fruehwald_speaker,0-0-58-2,group_0,oh,5641.025641025641,1,4,beyond,1,0.08000000000000185,apparently,the,iy,N,iy,N,internal
1,-16.48674635391985,75.34264804288458,9.302430512425177,0.0026008454658070813,josef-fruehwald_speaker,0-0-58-2,group_0,oh,5641.025641025641,1,4,beyond,1,0.08000000000000185,apparently,the,iy,N,iy,N,internal
2,-17.455348912215282,32.20768103217399,29.052891197535672,0.0026008454658070813,josef-fruehwald_speaker,0-0-58-2,group_0,oh,5641.025641025641,1,4,beyond,1,0.08000000000000185,apparently,the,iy,N,iy,N,internal
3,6.5725150143739,12.210940719228528,-33.60462729892464,0.0026008454658070813,josef-fruehwald_speaker,0-0-58-2,group_0,oh,5641.025641025641,1,4,beyond,1,0.08000000000000185,apparently,the,iy,N,iy,N,internal
4,1.8838120205439204,4.5014345506168345,5.794669454970716,0.0026008454658070813,josef-fruehwald_speaker,0-0-58-2,group_0,oh,5641.025641025641,1,4,beyond,1,0.08000000000000185,apparently,the,iy,N,iy,N,internal
0,466.00917549259424,991.8214699767789,1469.3952713718577,0.0003273596083682405,josef-fruehwald_speaker,0-0-94-2,group_0,oh,4594.871794871795,1,4,beyond,1,0.11000000000000298,something,his,iy,N,iy,N,internal
1,-15.346028885261536,45.90259393871885,85.25576763514768,0.0003273596083682405,josef-fruehwald_speaker,0-0-94-2,group_0,oh,4594.871794871795,1,4,beyond,1,0.11000000000000298,something,his,iy,N,iy,N,internal
2,0.04088338863750367,44.693643689598105,25.932592506603005,0.0003273596083682405,josef-fruehwald_speaker,0-0-94-2,group_0,oh,4594.871794871795,1,4,beyond,1,0.11000000000000298,something,his,iy,N,iy,N,internal
3,5.842649141087515,9.94890852320477,-4.224427432547389,0.0003273596083682405,josef-fruehwald_speaker,0-0-94-2,group_0,oh,4594.871794871795,1,4,beyond,1,0.11000000000000298,something,his,iy,N,iy,N,internal
4,3.050057848295408,6.41759267553151,-2.2655414394686213,0.0003273596083682405,josef-fruehwald_speaker,0-0-94-2,group_0,oh,4594.871794871795,1,4,beyond,1,0.11000000000000298,something,his,iy,N,iy,N,internal
0,388.4905270725912,728.4217695170736,2153.4029459274307,0.0006480755739302986,josef-fruehwald_speaker,0-0-202-1,group_0,oh,5466.666666666667,1,4,thought,1,0.12999999999999545,aristotle,that,TH,T,TH,T,internal
1,-24.20444168426074,8.305418947446332,-0.6587887883775286,0.0006480755739302986,josef-fruehwald_speaker,0-0-202-1,group_0,oh,5466.666666666667,1,4,thought,1,0.12999999999999545,aristotle,that,TH,T,TH,T,internal
2,-14.444735042202982,40.11708296024714,36.062992300206,0.0006480755739302986,josef-fruehwald_speaker,0-0-202-1,group_0,oh,5466.666666666667,1,4,thought,1,0.12999999999999545,aristotle,that,TH,T,TH,T,internal
3,-2.7059179664876463,-5.093414153203191,-0.2126149755087442,0.0006480755739302986,josef-fruehwald_speaker,0-0-202-1,group_0,oh,5466.666666666667,1,4,thought,1,0.12999999999999545,aristotle,that,TH,T,TH,T,internal
4,-1.4311030664429232,1.55579245862215,-1.7975283991133948,0.0006480755739302986,josef-fruehwald_speaker,0-0-202-1,group_0,oh,5466.666666666667,1,4,thought,1,0.12999999999999545,aristotle,that,TH,T,TH,T,internal
0,378.00063417393164,825.9198787350073,1664.2791687550816,0.0007495869050858282,josef-fruehwald_speaker,0-0-208-1,group_0,oh,4769.2307692307695,1,4,caused,1,0.17999999999999972,was,by,K,Z,K,Z,internal
1,-7.24177959823683,-110.74269908055933,21.485852900331047,0.0007495869050858282,josef-fruehwald_speaker,0-0-208-1,group_0,oh,4769.2307692307695,1,4,caused,1,0.17999999999999972,was,by,K,Z,K,Z,internal
2,-23.917520428829004,26.79587470035729,8.530617600961172,0.0007495869050858282,josef-fruehwald_speaker,0-0-208-1,group_0,oh,4769.2307692307695,1,4,caused,1,0.17999999999999972,was,by,K,Z,K,Z,internal
3,4.79476722027436,4.123262084496722,9.039946729442434,0.0007495869050858282,josef-fruehwald_speaker,0-0-208-1,group_0,oh,4769.2307692307695,1,4,caused,1,0.17999999999999972,was,by,K,Z,K,Z,internal
4,-7.685677856102805,6.117873430587124,-4.081837125663373,0.0007495869050858282,josef-fruehwald_speaker,0-0-208-1,group_0,oh,4769.2307692307695,1,4,caused,1,0.17999999999999972,was,by,K,Z,K,Z,internal
0,387.104118064152,829.8973209939223,1623.9421925485835,0.0007940384808123561,josef-fruehwald_speaker,0-0-240-1,group_0,oh,4594.871794871795,1,4,causes,1,0.14000000000000057,which,the,K,Z,K,Z,internal
1,6.0820880810810705,-110.23665597760689,-1.3572836677999118,0.0007940384808123561,josef-fruehwald_speaker,0-0-240-1,group_0,oh,4594.871794871795,1,4,causes,1,0.14000000000000057,which,the,K,Z,K,Z,internal
2,-25.46996802399185,29.228389450304892,-7.250752577340946,0.0007940384808123561,josef-fruehwald_speaker,0-0-240-1,group_0,oh,4594.871794871795,1,4,causes,1,0.14000000000000057,which,the,K,Z,K,Z,internal
3,7.33643631320924,-14.311725235643324,-9.876986853860847,0.0007940384808123561,josef-fruehwald_speaker,0-0-240-1,group_0,oh,4594.871794871795,1,4,causes,1,0.14000000000000057,which,the,K,Z,K,Z,internal
4,-9.750626082838176,1.68671790787168,-4.841539941015342,0.0007940384808123561,josef-fruehwald_speaker,0-0-240-1,group_0,oh,4594.871794871795,1,4,causes,1,0.14000000000000057,which,the,K,Z,K,Z,internal
0,247.9978113463483,1079.6083775490447,1388.7273821657527,0.0024574640652692808,josef-fruehwald_speaker,0-0-42-1,group_0,aw,5292.307692307692,1,4,round,1,0.16999999999999993,"","",R,N,R,N,internal
1,-0.490288882728035,180.18447397628088,41.7092365258326,0.0024574640652692808,josef-fruehwald_speaker,0-0-42-1,group_0,aw,5292.307692307692,1,4,round,1,0.16999999999999993,"","",R,N,R,N,internal
2,6.170555897125727,-64.85022646974326,-62.34947550289305,0.0024574640652692808,josef-fruehwald_speaker,0-0-42-1,group_0,aw,5292.307692307692,1,4,round,1,0.16999999999999993,"","",R,N,R,N,internal
3,-2.6512270811398766,-25.199772908892292,-19.638526146718736,0.0024574640652692808,josef-fruehwald_speaker,0-0-42-1,group_0,aw,5292.307692307692,1,4,round,1,0.16999999999999993,"","",R,N,R,N,internal
4,3.549688621315086,7.551740582964962,3.68677815495056,0.0024574640652692808,josef-fruehwald_speaker,0-0-42-1,group_0,aw,5292.307692307692,1,4,round,1,0.16999999999999993,"","",R,N,R,N,internal
0,455.76877192852163,880.5354812020737,1627.9517342914212,0.00012732700512567538,josef-fruehwald_speaker,0-0-117-3,group_0,aw,5292.307692307692,1,4,throughout,1,0.07000000000000028,"",the,Tuw,T,Tuw,T,internal
1,-0.06122665769419877,11.07010392993564,-73.1733232178304,0.00012732700512567538,josef-fruehwald_speaker,0-0-117-3,group_0,aw,5292.307692307692,1,4,throughout,1,0.07000000000000028,"",the,Tuw,T,Tuw,T,internal
